Data,Horário,Equipe 1,Equipe 2,Placar,Categoria
01/05/2025,10:00,CFE TAUBATE / IGC / LBCP,INTERNACIONAL DE REGATAS,44 X 46,SUB 14 Masculino
30/04/2025,18:00,A.D. CENTRO OLIMPICO,CLUBE PAINEIRAS DO MORUMBY,61 X 67,SUB 14 Masculino
27/04/2025,14:00,CLUBE PAINEIRAS DO MORUMBY,SÃO BERNARDO BASQUETE,44 X 75,SUB 14 Masculino
27/04/2025,13:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,CLUBE ESPERIA,68 X 63,SUB 14 Masculino
27/04/2025,13:00,C.A. PAULISTANO,E.C. PINHEIROS,63 X 81,SUB 14 Masculino
26/04/2025,14:00,CLUBE PAINEIRAS DO MORUMBY,CIRCULO MILITAR S.P.,48 X 59,SUB 14 Masculino
26/04/2025,13:00,A.D. CENTRO OLIMPICO,BAURU BASKET,42 X 87,SUB 14 Masculino
26/04/2025,13:00,AMAB / GIRAFINHAS / MAUA,A.A. MOGI DAS CRUZES,66 X 48,SUB 14 Masculino
26/04/2025,13:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,S.C. CORINTHIANS PTA.,70 X 53,SUB 14 Masculino
26/04/2025,11:00,JACAREI BASKETBALL,CFE TAUBATE / IGC / LBCP,42 X 38,SUB 14 Masculino
26/04/2025,09:00,SANTO ANDRE / APABA,APAGEBASK / GUARULHOS,88 X 36,SUB 14 Masculino
26/04/2025,09:00,INTERNACIONAL DE REGATAS,S.E. PALMEIRAS,40 X 56,SUB 14 Masculino
20/04/2025,13:00,SÃO BERNARDO BASQUETE,DOUBLE VOTORANTIM BASKET,80 X 29,SUB 14 Masculino
19/04/2025,10:00,CFE TAUBATE / IGC / LBCP,SANTO ANDRE / APABA,40 X 109,SUB 14 Masculino
19/04/2025,09:00,CLUBE ESPERIA,A.A. MOGI DAS CRUZES,63 X 44,SUB 14 Masculino
19/04/2025,09:00,SÃO PAULO F.C.,CIRCULO MILITAR S.P.,88 X 44,SUB 14 Masculino
19/04/2025,09:00,S.C. CORINTHIANS PTA.,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,60 X 49,SUB 14 Masculino
17/04/2025,17:30,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,E.C. PINHEIROS,58 X 70,SUB 14 Masculino
16/04/2025,17:00,APAGEBASK / GUARULHOS,AMAB / GIRAFINHAS / MAUA,38 X 45,SUB 14 Masculino
15/04/2025,17:00,S.E. PALMEIRAS,C.A. PAULISTANO,54 X 60,SUB 14 Masculino
13/04/2025,14:00,CLUBE PAINEIRAS DO MORUMBY,INTERNACIONAL DE REGATAS,44 X 36,SUB 14 Masculino
13/04/2025,13:00,SÃO BERNARDO BASQUETE,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,46 X 50,SUB 14 Masculino
13/04/2025,13:00,C.A. PAULISTANO,AMAB / GIRAFINHAS / MAUA,92 X 45,SUB 14 Masculino
13/04/2025,13:00,CIRCULO MILITAR S.P.,INSTITUTO SUPERAÇÃO,56 X 44,SUB 14 Masculino
12/04/2025,13:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,A.A. MOGI DAS CRUZES,68 X 51,SUB 14 Masculino
12/04/2025,10:00,CFE TAUBATE / IGC / LBCP,A.D. CENTRO OLIMPICO,45 X 55,SUB 14 Masculino
12/04/2025,09:00,S.E. PALMEIRAS,JACAREI BASKETBALL,86 X 22,SUB 14 Masculino
12/04/2025,09:00,SÃO PAULO F.C.,APAGEBASK / GUARULHOS,99 X 41,SUB 14 Masculino
12/04/2025,09:00,S.C. CORINTHIANS PTA.,SANTO ANDRE / APABA,56 X 59,SUB 14 Masculino
11/04/2025,19:30,INSTITUTO SUPERAÇÃO,SÃO PAULO F.C.,33 X 116,SUB 14 Masculino
06/04/2025,11:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,CLUBE PAINEIRAS DO MORUMBY,104 X 39,SUB 14 Masculino
06/04/2025,09:00,DOUBLE VOTORANTIM BASKET,A.D. CENTRO OLIMPICO,65 X 46,SUB 14 Masculino
05/04/2025,15:00,BAURU BASKET,SÃO BERNARDO BASQUETE,34 X 53,SUB 14 Masculino
05/04/2025,13:00,AMAB / GIRAFINHAS / MAUA,JACAREI BASKETBALL,81 X 52,SUB 14 Masculino
05/04/2025,13:00,SANTO ANDRE / APABA,C.A. PAULISTANO,66 X 73,SUB 14 Masculino
05/04/2025,11:00,A.A. MOGI DAS CRUZES,INSTITUTO SUPERAÇÃO,47 X 50,SUB 14 Masculino
05/04/2025,10:00,APAGEBASK / GUARULHOS,INTERNACIONAL DE REGATAS,52 X 31,SUB 14 Masculino
05/04/2025,10:00,CFE TAUBATE / IGC / LBCP,CLUBE ESPERIA,30 X 90,SUB 14 Masculino
05/04/2025,09:00,S.C. CORINTHIANS PTA.,S.E. PALMEIRAS,45 X 43,SUB 14 Masculino
30/03/2025,14:00,CLUBE PAINEIRAS DO MORUMBY,AMAB / GIRAFINHAS / MAUA,31 X 42,SUB 14 Masculino
30/03/2025,14:00,DOUBLE VOTORANTIM BASKET,A.A. MOGI DAS CRUZES,55 X 63,SUB 14 Masculino
30/03/2025,13:00,C.A. PAULISTANO,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,45 X 59,SUB 14 Masculino
29/03/2025,15:00,S.E. PALMEIRAS,SANTO ANDRE / APABA,58 X 69,SUB 14 Masculino
29/03/2025,14:00,INSTITUTO SUPERAÇÃO,CFE TAUBATE / IGC / LBCP,54 X 45,SUB 14 Masculino
29/03/2025,11:00,E.C. PINHEIROS,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,92 X 79,SUB 14 Masculino
29/03/2025,09:00,SÃO PAULO F.C.,JACAREI BASKETBALL,100 X 31,SUB 14 Masculino
29/03/2025,09:00,CLUBE ESPERIA,S.C. CORINTHIANS PTA.,68 X 69,SUB 14 Masculino
29/03/2025,09:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,APAGEBASK / GUARULHOS,85 X 41,SUB 14 Masculino
29/03/2025,09:00,A.D. CENTRO OLIMPICO,C.A. PAULISTANO,46 X 103,SUB 14 Masculino
23/03/2025,15:00,BAURU BASKET,CLUBE ESPERIA,56 X 50,SUB 14 Masculino
23/03/2025,14:00,CLUBE PAINEIRAS DO MORUMBY,A.A. MOGI DAS CRUZES,39 X 76,SUB 14 Masculino
23/03/2025,11:00,INSTITUTO SUPERAÇÃO,C.A. PAULISTANO,32 X 110,SUB 14 Masculino
23/03/2025,09:00,APAGEBASK / GUARULHOS,DOUBLE VOTORANTIM BASKET,92 X 50,SUB 14 Masculino
22/03/2025,17:00,SÃO BERNARDO BASQUETE,E.C. PINHEIROS,78 X 88,SUB 14 Masculino
22/03/2025,14:00,DOUBLE VOTORANTIM BASKET,JACAREI BASKETBALL,55 X 46,SUB 14 Masculino
22/03/2025,13:00,SANTO ANDRE / APABA,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,81 X 58,SUB 14 Masculino
22/03/2025,11:00,CIRCULO MILITAR S.P.,A.D. CENTRO OLIMPICO,41 X 33,SUB 14 Masculino
22/03/2025,10:00,CFE TAUBATE / IGC / LBCP,CLUBE PAINEIRAS DO MORUMBY,61 X 57,SUB 14 Masculino
22/03/2025,09:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,AMAB / GIRAFINHAS / MAUA,66 X 54,SUB 14 Masculino
22/03/2025,09:00,SÃO PAULO F.C.,S.E. PALMEIRAS,81 X 59,SUB 14 Masculino
22/03/2025,09:00,INTERNACIONAL DE REGATAS,S.C. CORINTHIANS PTA.,41 X 78,SUB 14 Masculino
16/03/2025,14:00,CLUBE PAINEIRAS DO MORUMBY,CLUBE ESPERIA,39 X 65,SUB 14 Masculino
16/03/2025,09:00,CIRCULO MILITAR S.P.,INTERNACIONAL DE REGATAS,37 X 46,SUB 14 Masculino
15/03/2025,15:00,S.E. PALMEIRAS,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,65 X 40,SUB 14 Masculino
15/03/2025,13:00,AMAB / GIRAFINHAS / MAUA,S.C. CORINTHIANS PTA.,60 X 79,SUB 14 Masculino
15/03/2025,13:00,SANTO ANDRE / APABA,A.A. MOGI DAS CRUZES,86 X 60,SUB 14 Masculino
15/03/2025,13:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,DOUBLE VOTORANTIM BASKET,69 X 29,SUB 14 Masculino
15/03/2025,12:30,APAGEBASK / GUARULHOS,BAURU BASKET,48 X 52,SUB 14 Masculino
15/03/2025,10:00,CFE TAUBATE / IGC / LBCP,C.A. PAULISTANO,55 X 90,SUB 14 Masculino
15/03/2025,09:00,CLUBE ESPERIA,A.D. CENTRO OLIMPICO,50 X 20,SUB 14 Masculino
15/03/2025,09:00,E.C. PINHEIROS,JACAREI BASKETBALL,142 X 45,SUB 14 Masculino
15/03/2025,09:00,SÃO PAULO F.C.,SÃO BERNARDO BASQUETE,72 X 59,SUB 14 Masculino
09/03/2025,13:00,SÃO BERNARDO BASQUETE,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,49 X 52,SUB 14 Masculino
09/03/2025,13:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,SANTO ANDRE / APABA,74 X 54,SUB 14 Masculino
08/03/2025,14:00,A.D. CENTRO OLIMPICO,S.C. CORINTHIANS PTA.,31 X 89,SUB 14 Masculino
08/03/2025,09:00,APAGEBASK / GUARULHOS,A.A. MOGI DAS CRUZES,50 X 74,SUB 14 Masculino
08/03/2025,09:00,E.C. PINHEIROS,CFE TAUBATE / IGC / LBCP,121 X 16,SUB 14 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
,,,,,SUB 15 Masculino
11/05/2025,15:00,S.E. PALMEIRAS,CIRCULO MILITAR S.P.,80 X 42,SUB 15 Masculino
11/05/2025,15:00,INSTITUTO SUPERAÇÃO,BAURU BASKET,42 X 93,SUB 15 Masculino
11/05/2025,13:00,SESI-SP / FRANCA BASQUETE,C.A. PAULISTANO,61 X 67,SUB 15 Masculino
10/05/2025,15:00,SANTO ANDRE / APABA,E.C. PINHEIROS,58 X 72,SUB 15 Masculino
10/05/2025,15:00,JACAREI BASKETBALL,SÃO BERNARDO BASQUETE,45 X 59,SUB 15 Masculino
10/05/2025,15:00,CAC / CRAVINHOS BASKETBALL,CLUBE PAINEIRAS DO MORUMBY,68 X 54,SUB 15 Masculino
10/05/2025,11:00,APAGEBASK / GUARULHOS,CLUBE ESPERIA,49 X 67,SUB 15 Masculino
10/05/2025,11:00,INTERNACIONAL DE REGATAS,SÃO PAULO F.C.,72 X 76,SUB 15 Masculino
10/05/2025,11:00,A.A. MOGI DAS CRUZES,S.C. CORINTHIANS PTA.,62 X 64,SUB 15 Masculino
10/05/2025,11:00,SAO JOSE BASKETBALL / ATLETA CIDADAO,AMAB / GIRAFINHAS / MAUA,88 X 43,SUB 15 Masculino
10/05/2025,11:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,44 X 83,SUB 15 Masculino
07/05/2025,19:00,AMAB / GIRAFINHAS / MAUA,A.D. CENTRO OLIMPICO,66 X 50,SUB 15 Masculino
07/05/2025,18:00,F.R. JANDIRA,A.A. MOGI DAS CRUZES,47 X 51,SUB 15 Masculino
04/05/2025,15:00,CAC / CRAVINHOS BASKETBALL,E.C. PINHEIROS,81 X 92,SUB 15 Masculino
04/05/2025,15:00,CIRCULO MILITAR S.P.,AMAB / GIRAFINHAS / MAUA,49 X 34,SUB 15 Masculino
04/05/2025,13:00,SÃO BERNARDO BASQUETE,INSTITUTO SUPERAÇÃO,69 X 38,SUB 15 Masculino
03/05/2025,16:00,CIRCULO MILITAR S.P.,BAURU BASKET,34 X 63,SUB 15 Masculino
03/05/2025,13:00,CLUBE ESPERIA,CLUBE DE CAMPO DE RIO CLARO - CCRC,56 X 61,SUB 15 Masculino
03/05/2025,11:00,JACAREI BASKETBALL,APAGEBASK / GUARULHOS,57 X 48,SUB 15 Masculino
03/05/2025,11:00,A.A. MOGI DAS CRUZES,S.E. PALMEIRAS,39 X 81,SUB 15 Masculino
03/05/2025,11:00,S.C. CORINTHIANS PTA.,C.A. PAULISTANO,51 X 65,SUB 15 Masculino
02/05/2025,14:00,SESI-SP / FRANCA BASQUETE,CAC / CRAVINHOS BASKETBALL,90 X 47,SUB 15 Masculino
01/05/2025,17:00,BAURU BASKET,SAO JOSE BASKETBALL / ATLETA CIDADAO,62 X 66,SUB 15 Masculino
01/05/2025,12:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,SÃO PAULO F.C.,87 X 83,SUB 15 Masculino
01/05/2025,11:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,SESI-SP / FRANCA BASQUETE,75 X 78,SUB 15 Masculino
01/05/2025,11:00,F.R. JANDIRA,JACAREI BASKETBALL,37 X 74,SUB 15 Masculino
30/04/2025,20:00,A.D. CENTRO OLIMPICO,CLUBE PAINEIRAS DO MORUMBY,51 X 60,SUB 15 Masculino
30/04/2025,18:00,E.C. PINHEIROS,F.R. JANDIRA,85 X 53,SUB 15 Masculino
27/04/2025,16:00,CLUBE PAINEIRAS DO MORUMBY,SÃO BERNARDO BASQUETE,42 X 63,SUB 15 Masculino
27/04/2025,15:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,CLUBE ESPERIA,89 X 48,SUB 15 Masculino
27/04/2025,15:00,C.A. PAULISTANO,E.C. PINHEIROS,65 X 82,SUB 15 Masculino
26/04/2025,16:00,CLUBE PAINEIRAS DO MORUMBY,CIRCULO MILITAR S.P.,38 X 41,SUB 15 Masculino
26/04/2025,15:00,A.D. CENTRO OLIMPICO,BAURU BASKET,30 X 92,SUB 15 Masculino
26/04/2025,15:00,AMAB / GIRAFINHAS / MAUA,A.A. MOGI DAS CRUZES,47 X 49,SUB 15 Masculino
26/04/2025,15:00,SAO JOSE BASKETBALL / ATLETA CIDADAO,S.C. CORINTHIANS PTA.,90 X 44,SUB 15 Masculino
26/04/2025,13:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,CAC / CRAVINHOS BASKETBALL,80 X 55,SUB 15 Masculino
26/04/2025,13:00,SESI-SP / FRANCA BASQUETE,JACAREI BASKETBALL,79 X 51,SUB 15 Masculino
26/04/2025,11:00,SANTO ANDRE / APABA,APAGEBASK / GUARULHOS,70 X 55,SUB 15 Masculino
26/04/2025,11:00,INTERNACIONAL DE REGATAS,S.E. PALMEIRAS,61 X 86,SUB 15 Masculino
25/04/2025,16:30,SÃO PAULO F.C.,CLUBE DE CAMPO DE RIO CLARO - CCRC,93 X 60,SUB 15 Masculino
22/04/2025,15:00,S.E. PALMEIRAS,F.R. JANDIRA,107 X 25,SUB 15 Masculino
19/04/2025,15:00,CAC / CRAVINHOS BASKETBALL,BAURU BASKET,61 X 78,SUB 15 Masculino
19/04/2025,13:00,SESI-SP / FRANCA BASQUETE,A.D. CENTRO OLIMPICO,63 X 45,SUB 15 Masculino
19/04/2025,11:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,SÃO BERNARDO BASQUETE,89 X 60,SUB 15 Masculino
19/04/2025,11:00,CLUBE ESPERIA,A.A. MOGI DAS CRUZES,69 X 39,SUB 15 Masculino
19/04/2025,11:00,SÃO PAULO F.C.,CIRCULO MILITAR S.P.,64 X 54,SUB 15 Masculino
19/04/2025,11:00,S.C. CORINTHIANS PTA.,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,42 X 59,SUB 15 Masculino
18/04/2025,17:00,CAC / CRAVINHOS BASKETBALL,A.D. CENTRO OLIMPICO,58 X 57,SUB 15 Masculino
17/04/2025,19:30,SAO JOSE BASKETBALL / ATLETA CIDADAO,E.C. PINHEIROS,80 X 87,SUB 15 Masculino
16/04/2025,19:00,APAGEBASK / GUARULHOS,AMAB / GIRAFINHAS / MAUA,44 X 56,SUB 15 Masculino
16/04/2025,17:00,F.R. JANDIRA,SANTO ANDRE / APABA,68 X 80,SUB 15 Masculino
15/04/2025,15:00,S.E. PALMEIRAS,C.A. PAULISTANO,59 X 76,SUB 15 Masculino
13/04/2025,16:00,CLUBE PAINEIRAS DO MORUMBY,INTERNACIONAL DE REGATAS,40 X 58,SUB 15 Masculino
13/04/2025,15:00,SÃO BERNARDO BASQUETE,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,52 X 68,SUB 15 Masculino
13/04/2025,15:00,C.A. PAULISTANO,AMAB / GIRAFINHAS / MAUA,75 X 40,SUB 15 Masculino
13/04/2025,15:00,CIRCULO MILITAR S.P.,INSTITUTO SUPERAÇÃO,66 X 36,SUB 15 Masculino
12/04/2025,15:00,SAO JOSE BASKETBALL / ATLETA CIDADAO,A.A. MOGI DAS CRUZES,85 X 63,SUB 15 Masculino
12/04/2025,13:00,BAURU BASKET,CLUBE DE CAMPO DE RIO CLARO - CCRC,96 X 62,SUB 15 Masculino
12/04/2025,11:00,S.E. PALMEIRAS,JACAREI BASKETBALL,91 X 46,SUB 15 Masculino
12/04/2025,11:00,SÃO PAULO F.C.,APAGEBASK / GUARULHOS,93 X 44,SUB 15 Masculino
12/04/2025,11:00,S.C. CORINTHIANS PTA.,SANTO ANDRE / APABA,49 X 70,SUB 15 Masculino
06/04/2025,13:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,CLUBE PAINEIRAS DO MORUMBY,144 X 31,SUB 15 Masculino
05/04/2025,17:00,BAURU BASKET,SÃO BERNARDO BASQUETE,84 X 67,SUB 15 Masculino
05/04/2025,15:00,CAC / CRAVINHOS BASKETBALL,SAO JOSE BASKETBALL / ATLETA CIDADAO,38 X 83,SUB 15 Masculino
05/04/2025,15:00,AMAB / GIRAFINHAS / MAUA,JACAREI BASKETBALL,52 X 60,SUB 15 Masculino
05/04/2025,15:00,SANTO ANDRE / APABA,C.A. PAULISTANO,51 X 74,SUB 15 Masculino
05/04/2025,13:00,A.A. MOGI DAS CRUZES,INSTITUTO SUPERAÇÃO,67 X 47,SUB 15 Masculino
05/04/2025,12:00,APAGEBASK / GUARULHOS,INTERNACIONAL DE REGATAS,73 X 71,SUB 15 Masculino
05/04/2025,11:00,CLUBE ESPERIA,SESI-SP / FRANCA BASQUETE,56 X 58,SUB 15 Masculino
05/04/2025,11:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,CIRCULO MILITAR S.P.,57 X 51,SUB 15 Masculino
05/04/2025,11:00,S.C. CORINTHIANS PTA.,S.E. PALMEIRAS,54 X 64,SUB 15 Masculino
05/04/2025,09:00,F.R. JANDIRA,A.D. CENTRO OLIMPICO,64 X 65,SUB 15 Masculino
30/03/2025,16:00,CLUBE PAINEIRAS DO MORUMBY,AMAB / GIRAFINHAS / MAUA,34 X 54,SUB 15 Masculino
30/03/2025,15:00,F.R. JANDIRA,CAC / CRAVINHOS BASKETBALL,61 X 78,SUB 15 Masculino
30/03/2025,15:00,C.A. PAULISTANO,SAO JOSE BASKETBALL / ATLETA CIDADAO,69 X 59,SUB 15 Masculino
29/03/2025,17:00,S.E. PALMEIRAS,SANTO ANDRE / APABA,95 X 60,SUB 15 Masculino
29/03/2025,15:00,SÃO BERNARDO BASQUETE,CAC / CRAVINHOS BASKETBALL,62 X 40,SUB 15 Masculino
29/03/2025,14:00,CLUBE PAINEIRAS DO MORUMBY,CLUBE DE CAMPO DE RIO CLARO - CCRC,24 X 85,SUB 15 Masculino
29/03/2025,13:00,SESI-SP / FRANCA BASQUETE,INSTITUTO SUPERAÇÃO,84 X 39,SUB 15 Masculino
29/03/2025,11:00,SÃO PAULO F.C.,JACAREI BASKETBALL,86 X 50,SUB 15 Masculino
29/03/2025,11:00,CLUBE ESPERIA,S.C. CORINTHIANS PTA.,62 X 53,SUB 15 Masculino
29/03/2025,11:00,SAO JOSE BASKETBALL / ATLETA CIDADAO,APAGEBASK / GUARULHOS,83 X 33,SUB 15 Masculino
29/03/2025,11:00,A.D. CENTRO OLIMPICO,C.A. PAULISTANO,44 X 106,SUB 15 Masculino
29/03/2025,09:00,E.C. PINHEIROS,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,105 X 95,SUB 15 Masculino
23/03/2025,17:00,BAURU BASKET,CLUBE ESPERIA,92 X 50,SUB 15 Masculino
23/03/2025,16:00,CLUBE PAINEIRAS DO MORUMBY,A.A. MOGI DAS CRUZES,49 X 58,SUB 15 Masculino
23/03/2025,15:00,CAC / CRAVINHOS BASKETBALL,JACAREI BASKETBALL,63 X 55,SUB 15 Masculino
23/03/2025,13:00,INSTITUTO SUPERAÇÃO,C.A. PAULISTANO,32 X 79,SUB 15 Masculino
22/03/2025,15:00,SANTO ANDRE / APABA,SAO JOSE BASKETBALL / ATLETA CIDADAO,54 X 74,SUB 15 Masculino
22/03/2025,15:00,SÃO BERNARDO BASQUETE,E.C. PINHEIROS,47 X 85,SUB 15 Masculino
22/03/2025,13:00,SESI-SP / FRANCA BASQUETE,F.R. JANDIRA,97 X 24,SUB 15 Masculino
22/03/2025,13:00,CIRCULO MILITAR S.P.,A.D. CENTRO OLIMPICO,44 X 41,SUB 15 Masculino
22/03/2025,11:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,APAGEBASK / GUARULHOS,85 X 41,SUB 15 Masculino
22/03/2025,11:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,AMAB / GIRAFINHAS / MAUA,88 X 46,SUB 15 Masculino
22/03/2025,11:00,SÃO PAULO F.C.,S.E. PALMEIRAS,70 X 71,SUB 15 Masculino
22/03/2025,11:00,INTERNACIONAL DE REGATAS,S.C. CORINTHIANS PTA.,68 X 53,SUB 15 Masculino
16/03/2025,16:00,CLUBE PAINEIRAS DO MORUMBY,CLUBE ESPERIA,29 X 77,SUB 15 Masculino
16/03/2025,11:00,CIRCULO MILITAR S.P.,INTERNACIONAL DE REGATAS,49 X 71,SUB 15 Masculino
15/03/2025,17:00,S.E. PALMEIRAS,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,62 X 52,SUB 15 Masculino
15/03/2025,15:00,AMAB / GIRAFINHAS / MAUA,S.C. CORINTHIANS PTA.,40 X 54,SUB 15 Masculino
15/03/2025,15:00,SANTO ANDRE / APABA,A.A. MOGI DAS CRUZES,87 X 43,SUB 15 Masculino
15/03/2025,14:30,APAGEBASK / GUARULHOS,BAURU BASKET,28 X 70,SUB 15 Masculino
15/03/2025,13:00,INTERNACIONAL DE REGATAS,SESI-SP / FRANCA BASQUETE,62 X 65,SUB 15 Masculino
15/03/2025,11:00,CLUBE ESPERIA,A.D. CENTRO OLIMPICO,77 X 34,SUB 15 Masculino
15/03/2025,11:00,E.C. PINHEIROS,JACAREI BASKETBALL,96 X 37,SUB 15 Masculino
15/03/2025,11:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,INSTITUTO SUPERAÇÃO,77 X 33,SUB 15 Masculino
15/03/2025,11:00,SÃO PAULO F.C.,SÃO BERNARDO BASQUETE,54 X 55,SUB 15 Masculino
15/03/2025,09:00,F.R. JANDIRA,CIRCULO MILITAR S.P.,40 X 68,SUB 15 Masculino
09/03/2025,15:00,SÃO BERNARDO BASQUETE,SAO JOSE BASKETBALL / ATLETA CIDADAO,75 X 74,SUB 15 Masculino
09/03/2025,15:00,CLUBE CAMPINEIRO DE REGATAS E NATAÇÃO,SANTO ANDRE / APABA,88 X 58,SUB 15 Masculino
08/03/2025,16:00,A.D. CENTRO OLIMPICO,S.C. CORINTHIANS PTA.,45 X 65,SUB 15 Masculino
08/03/2025,11:00,E.C. PINHEIROS,CLUBE DE CAMPO DE RIO CLARO - CCRC,93 X 83,SUB 15 Masculino
08/03/2025,11:00,APAGEBASK / GUARULHOS,A.A. MOGI DAS CRUZES,45 X 41,SUB 15 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
